3528,Somes Crescent at Dress Circle (near 10),-41.22734655,174.8301285
2590,Tweed Road at Spey Place,-41.11307432,174.86624938
8021,Waione Street (near 308),-41.23217825000000,174.8933811
7125,Adelaide Road (near 500),-41.32170220000000,174.7751778
1105,Kapiti Health Centre,-40.91031779761340,175.00740937570400
2152,Warspite Avenue (near 178),-41.13241419,174.8801442
NGAI1,Ngaio Station,-41.25099114000000,174.77190448
2010,Levin - Te Takere,-40.623161,175.283933
6724,Mills Road at Fortunatus Street,-41.3121163,174.765958
9047,Hutt Road (near 85),-41.22001191000000,174.8772834
7017,Wellington Hospital - Stop B,-41.30877386,174.7782912
7731,Halifax Street (near 24),-41.32419009,174.7656866
9229,Tennyson Avenue at High Street,-41.19372561,174.94305187
9064,Oakleigh Street at Dowse Drive,-41.20184377,174.8811765
4452,Colway Street (near 44),-41.24919411,174.77853931
9917,Wood Street at Faulke Avenue,-41.27600585000000,174.9495689
4360,Collier Avenue (near 20),-41.28782834000000,174.7282833
2730,James Cook Drive at Sailmaker Close,-41.11272115,174.9016113
5510,Willis Street at Willbank Court,-41.28801096,174.7754582
8213,Major Drive at Taieri Crescent (near 84),-41.18310121000000,174.9305954
7572,Alexandra Road at SPCA,-41.307091,174.787932
5411,Cockayne Road at Bankot Crescent (near 156),-41.25213808,174.7828409
8985,Wainuiomata Shopping Centre - Fitzherbert Road,-41.26154601,174.9471094
4387,Croydon Street (near 2),-41.2905346,174.74685641
2878,Kotuku Street (near 16),-41.13258134,174.82915336
3827,Nalanda Crescent (near 11),-41.23442162,174.79384346
7158,Island Bay - Reef Street at Shorland Park,-41.34311939,174.7706202
5128,Izard Park - Wilton Road (near 41),-41.26449927,174.76432626
1969,South Road at Millard Avenue,-40.96297888,175.6423358
1318,Ngaio Road at Matatua Road (near 4),-40.9117425,174.9815703
WAIK,Waikanae Station,-40.87658706,175.06621317
6153,Owhiro Bay - Happy Valley Road (near 4),-41.34410014,174.7595314
TAIT2,Taita Station,-41.18031902,174.96066803
8351,Park Hill Reserve,-41.18782966,174.9171417
7569,Alexandra Road at Lookout Road,-41.29575997,174.7984798
MATA,Matarawa Station,-41.04880879,175.44873607
1230,Gray Avenue at Callender Terrace (near 33),-40.89226137,174.9934523
7553,St Patrick's College - Evans Bay Parade (opposite),-41.31426519,174.79528942
3002,Johnsonville Road (Opposite Shopping Centre),-41.22377449000000,174.80738266
WELL,Wellington Station,-41.27896857,174.78056172
7271,Awa Road at Totara Road,-41.3121105,174.82551846
9303,Holborn Drive at Stokes Valley Road (near 3),-41.16414716,174.98343804
8111,Victoria Street at Alice Street (near 46),-41.21511184,174.89302016
9054,Dowse Drive at Bushey Way,-41.21213062,174.8800399
9070,Pekanga Road at Taka Grove,-41.20448631,174.8903163
1374,Alexander Road (near 16),-40.91686807,174.9820797
3254,Centennial Highway at Glover Street,-41.24256197000000,174.8134883
1306,Raumati Road at Matai Road (near 68),-40.92133895,174.9892197
2558,Leeward Drive at Bosun Terrace (near 25),-41.10689482,174.88651561
8147,Waiwhetu - Wainui Road (near 50),-41.22836834,174.9167748
5391,Campbell Street (near 106),-41.29157574,174.7425937
6160,The Esplanade (near 230),-41.34368704,174.7746992
8070,Pekanga Road at Pokohiwi Road,-41.20503628,174.8897358
5028,Kaiwharawhara - Fore Street,-41.25940794,174.79032
6021,Constable Street at Owen Street (near 77),-41.31300862,174.7840211
7274,Para Street opposite Holy Cross School,-41.316936,174.819422
1898,Upper Plain Road - Western Plains Plaza,-40.94257009000000,175.6328505
3705,Woodridge Drive at Cedarwood Street,-41.21766941,174.8326023
WOOD,Woodside Station,-41.06736154,175.40189781
5317,Glenmore Street (near 177),-41.28783015,174.7578989
1,Fare Zone Boundary 12/13 - Ruamahanga River Bridge (SH53),-41.19730779,175.43980893
6050,Breaker Bay Road at Reef Bay,-41.33975864,174.8243096
1194,Kapiti Road at Moana Road,-40.91305706,175.004526
9004,Jackson Street at Sydney Street,-41.22445062,174.8757401
8463,Fergusson Drive at Stream Grove,-41.14571724,175.0149338
